feature,coef,abs_coef
self::in_zero_amount_count,0.0,0.0
und_nb::out_zero_amount_count,0.0,0.0
und2_nb::in_zero_amount_count,0.0,0.0
und_nb::in_zero_amount_count,0.0,0.0
und2_nb::out_zero_amount_count,0.0,0.0
delta::out_zero_amount_count,0.0,0.0
mix::out_zero_amount_count,0.0,0.0
in_nb::in_zero_amount_count,0.0,0.0
in_nb::out_zero_amount_count,0.0,0.0
mix::in_zero_amount_count,0.0,0.0
self::out_zero_amount_count,0.0,0.0
