feature,coef,abs_coef
self::out_negative_amount_count,0.00017666403903753613,0.00017666403903753613
self::out_non_positive_amount_count,0.00017666403903753613,0.00017666403903753613
mix::out_night_txn_count,0.00017030226391780614,0.00017030226391780614
delta::daily_txn_count_cv,-0.000156124198958888,0.000156124198958888
self::out_round_1000_count,0.00011962855729567804,0.00011962855729567804
und_nb::out_night_txn_count,-0.00011605770286996922,0.00011605770286996922
mix::in_negative_amount_count,0.00011331089058062609,0.00011331089058062609
mix::in_non_positive_amount_count,0.00011331089058062609,0.00011331089058062609
self::in_small_amount_count,-8.234134289168522e-05,8.234134289168522e-05
mix::in_night_txn_count,-4.1459986615734177e-05,4.1459986615734177e-05
mix::net_amount,2.962754406015747e-05,2.962754406015747e-05
mix::out_non_positive_amount_count,-1.0722200444174103e-05,1.0722200444174103e-05
mix::out_negative_amount_count,-1.0722200444174103e-05,1.0722200444174103e-05
out_nb::out_zero_amount_count,0.0,0.0
out_nb::in_zero_amount_count,0.0,0.0
und2_nb::in_zero_amount_count,0.0,0.0
und2_nb::out_zero_amount_count,0.0,0.0
mix::in_zero_amount_count,0.0,0.0
delta::out_zero_amount_count,0.0,0.0
in_nb::out_zero_amount_count,0.0,0.0
delta::in_zero_amount_count,0.0,0.0
in_nb::in_zero_amount_count,0.0,0.0
und_nb::in_zero_amount_count,0.0,0.0
self::out_zero_amount_count,0.0,0.0
self::in_zero_amount_count,0.0,0.0
mix::out_zero_amount_count,0.0,0.0
und_nb::out_zero_amount_count,0.0,0.0
